year,ronda,abreviacion,nombre_escuderia,numero_vuelta,posicion,tiempo_vuelta,tiempo_sector_1,tiempo_sector_2,tiempo_sector_3,velocidad_i1,velocidad_i2,velocidad_fl,velocidad_st,numero_parada,compuesto_rueda,compuesto_vida,vuelta_eliminada,vuelta_eliminada_razon
2022,22,PER,Red Bull Racing,22,2,91.316,18.639,38.979,33.698,NA,286,209,294,2,HARD,7,FALSE,
2022,22,PER,Red Bull Racing,23,2,91.17,18.703,38.887,33.58,284,283,208,286,2,HARD,8,FALSE,
2022,22,PER,Red Bull Racing,24,2,90.927,18.523,38.8,33.604,285,288,208,297,2,HARD,9,FALSE,
2022,22,PER,Red Bull Racing,25,2,90.833,18.45,38.874,33.509,NA,290,208,294,2,HARD,10,FALSE,
2022,22,PER,Red Bull Racing,26,2,90.362,18.359,38.641,33.362,286,291,208,297,2,HARD,11,FALSE,
2022,22,PER,Red Bull Racing,27,2,90.697,18.517,38.726,33.454,285,293,210,288,2,HARD,12,FALSE,
2022,22,PER,Red Bull Racing,28,2,90.538,18.492,38.826,33.22,286,296,210,296,2,HARD,13,FALSE,
2022,22,PER,Red Bull Racing,29,2,90.47,18.453,38.91,33.107,285,300,209,299,2,HARD,14,FALSE,
2022,22,PER,Red Bull Racing,30,2,90.034,18.242,38.578,33.214,288,299,210,300,2,HARD,15,FALSE,
2022,22,PER,Red Bull Racing,31,2,90.142,18.297,38.658,33.187,286,295,205,301,2,HARD,16,FALSE,
2022,22,PER,Red Bull Racing,32,2,90.338,18.32,38.663,33.355,NA,303,209,300,2,HARD,17,FALSE,
2022,22,PER,Red Bull Racing,33,3,92.299,18.365,39.033,34.901,287,302,NA,302,2,HARD,18,FALSE,
2022,22,PER,Red Bull Racing,34,6,109.463,37.912,38.564,32.987,286,288,215,290,3,HARD,1,FALSE,
2022,22,PER,Red Bull Racing,35,6,89.212,18.258,38.333,32.621,285,285,214,297,3,HARD,2,FALSE,
2022,22,PER,Red Bull Racing,36,6,89.199,18.24,38.275,32.684,NA,295,212,295,3,HARD,3,FALSE,
2022,22,PER,Red Bull Racing,37,6,89.065,18.219,38.379,32.467,NA,290,212,293,3,HARD,4,FALSE,
2022,22,PER,Red Bull Racing,38,6,89.153,18.264,38.437,32.452,NA,292,212,297,3,HARD,5,TRUE,TRACK LIMITS AT TURN 1 LAP 38 
2022,22,PER,Red Bull Racing,39,6,89.471,18.3,38.38,32.791,NA,292,213,295,3,HARD,6,FALSE,
2022,22,PER,Red Bull Racing,40,4,89.355,18.216,38.405,32.734,286,291,212,295,3,HARD,7,FALSE,
2022,22,PER,Red Bull Racing,41,4,89.192,18.174,38.31,32.708,287,291,212,297,3,HARD,8,FALSE,
2022,22,PER,Red Bull Racing,42,4,89.15,18.107,38.28,32.763,288,293,212,299,3,HARD,9,FALSE,
2022,22,PER,Red Bull Racing,43,4,89.26,18.14,38.385,32.735,NA,299,211,297,3,HARD,10,FALSE,
2022,22,PER,Red Bull Racing,44,4,89.522,18.083,38.36,33.079,289,296,211,300,3,HARD,11,FALSE,
2022,22,PER,Red Bull Racing,45,4,90.257,18.059,38.351,33.847,291,306,211,333,3,HARD,12,FALSE,
2022,22,PER,Red Bull Racing,46,3,89.373,18.116,38.24,33.017,289,327,211,284,3,HARD,13,FALSE,
2022,22,PER,Red Bull Racing,47,3,89.217,18.06,38.429,32.728,288,295,212,296,3,HARD,14,FALSE,
2022,22,PER,Red Bull Racing,48,3,89.234,17.955,38.368,32.911,289,297,210,301,3,HARD,15,FALSE,
2022,22,PER,Red Bull Racing,49,3,89.089,18.013,38.357,32.719,NA,302,212,301,3,HARD,16,FALSE,
2022,22,PER,Red Bull Racing,50,3,89.253,17.968,38.42,32.865,NA,302,210,302,3,HARD,17,FALSE,
2022,22,PER,Red Bull Racing,51,3,89.159,17.987,38.429,32.743,291,300,210,304,3,HARD,18,FALSE,
2022,22,PER,Red Bull Racing,52,3,88.972,17.924,38.352,32.696,290,303,210,302,3,HARD,19,FALSE,
2022,22,PER,Red Bull Racing,53,3,89.096,17.974,38.225,32.897,291,305,211,307,3,HARD,20,FALSE,
2022,22,PER,Red Bull Racing,54,3,89.152,17.919,38.497,32.736,290,302,212,302,3,HARD,21,FALSE,
2022,22,PER,Red Bull Racing,55,3,89.205,17.945,38.431,32.829,NA,304,210,302,3,HARD,22,FALSE,
2022,22,PER,Red Bull Racing,56,3,89.446,18.06,38.413,32.973,292,324,207,330,3,HARD,23,FALSE,
2022,22,PER,Red Bull Racing,57,3,89.573,17.902,38.531,33.14,287,304,205,304,3,HARD,24,FALSE,
2022,22,PER,Red Bull Racing,58,3,89.856,17.948,38.715,33.193,292,309,205,310,3,HARD,25,FALSE,
2022,22,SAI,Ferrari,1,5,95.436,NA,39.257,34.346,288,288,211,313,1,MEDIUM,1,FALSE,
2022,22,SAI,Ferrari,2,5,91.332,18.557,38.855,33.92,279,289,209,297,1,MEDIUM,2,FALSE,
2022,22,SAI,Ferrari,3,5,90.946,18.563,38.79,33.593,275,292,210,300,1,MEDIUM,3,FALSE,
2022,22,SAI,Ferrari,4,4,90.987,18.467,38.815,33.705,276,295,208,299,1,MEDIUM,4,FALSE,
2022,22,SAI,Ferrari,5,5,91.98,18.405,39.067,34.508,279,285,208,311,1,MEDIUM,5,TRUE,TRACK LIMITS AT TURN 1 LAP 5 
2022,22,SAI,Ferrari,6,5,91.27,18.434,38.708,34.128,284,306,209,313,1,MEDIUM,6,FALSE,
2022,22,SAI,Ferrari,7,5,91.408,18.388,38.761,34.259,277,303,207,319,1,MEDIUM,7,FALSE,
2022,22,SAI,Ferrari,8,4,90.685,18.294,38.686,33.705,285,314,209,324,1,MEDIUM,8,FALSE,
2022,22,SAI,Ferrari,9,4,90.874,18.359,38.965,33.55,281,295,208,297,1,MEDIUM,9,FALSE,
2022,22,SAI,Ferrari,10,4,91.075,18.491,38.946,33.638,279,296,208,299,1,MEDIUM,10,FALSE,
2022,22,SAI,Ferrari,11,4,91.14,18.472,38.96,33.708,NA,295,207,298,1,MEDIUM,11,FALSE,
2022,22,SAI,Ferrari,12,4,91.296,18.465,39.143,33.688,NA,297,208,299,1,MEDIUM,12,FALSE,
2022,22,SAI,Ferrari,13,4,91.269,18.497,39.016,33.756,NA,296,208,299,1,MEDIUM,13,FALSE,
2022,22,SAI,Ferrari,14,4,91.515,18.445,39.085,33.985,280,297,208,301,1,MEDIUM,14,FALSE,
2022,22,SAI,Ferrari,15,4,91.534,18.38,39.265,33.889,281,298,208,300,1,MEDIUM,15,FALSE,
2022,22,SAI,Ferrari,16,3,91.426,18.383,39.051,33.992,NA,298,208,300,1,MEDIUM,16,FALSE,
2022,22,SAI,Ferrari,17,3,94.037,18.464,39.289,36.284,282,297,NA,301,1,MEDIUM,17,FALSE,
2022,22,SAI,Ferrari,18,7,110.912,38.545,38.891,33.476,283,297,212,301,2,HARD,1,FALSE,
2022,22,SAI,Ferrari,19,5,91.373,18.421,38.256,34.696,281,307,210,319,2,HARD,2,FALSE,
2022,22,SAI,Ferrari,20,4,90.658,18.683,38.586,33.389,283,292,211,313,2,HARD,3,FALSE,
2022,22,SAI,Ferrari,21,4,90.547,18.264,38.846,33.437,280,295,212,297,2,HARD,4,FALSE,
2022,22,SAI,Ferrari,22,4,91.006,18.338,38.663,34.005,283,300,210,303,2,HARD,5,FALSE,
2022,22,SAI,Ferrari,23,4,90.543,18.293,38.77,33.48,NA,297,211,299,2,HARD,6,FALSE,
2022,22,SAI,Ferrari,24,4,90.528,18.34,38.68,33.508,282,298,209,304,2,HARD,7,FALSE,
2022,22,SAI,Ferrari,25,4,90.47,18.321,38.631,33.518,284,298,209,304,2,HARD,8,TRUE,TRACK LIMITS AT TURN 1 LAP 25 
2022,22,SAI,Ferrari,26,4,90.379,18.316,38.679,33.384,282,299,210,304,2,HARD,9,FALSE,
2022,22,SAI,Ferrari,27,4,90.682,18.393,38.814,33.475,284,296,210,303,2,HARD,10,FALSE,
2022,22,SAI,Ferrari,28,4,90.179,18.272,38.686,33.221,283,299,210,302,2,HARD,11,FALSE,
2022,22,SAI,Ferrari,29,4,90.294,18.311,38.758,33.225,NA,300,209,303,2,HARD,12,FALSE,
2022,22,SAI,Ferrari,30,4,90.479,18.195,38.805,33.479,284,299,208,303,2,HARD,13,FALSE,
2022,22,SAI,Ferrari,31,4,90.842,18.547,38.681,33.614,279,296,209,301,2,HARD,14,FALSE,
2022,22,SAI,Ferrari,32,4,90.297,18.356,38.638,33.303,281,299,211,302,2,HARD,15,FALSE,
2022,22,SAI,Ferrari,33,4,90.491,18.415,38.704,33.372,282,299,210,303,2,HARD,16,FALSE,
2022,22,SAI,Ferrari,34,3,90.318,18.31,38.765,33.243,284,300,208,302,2,HARD,17,FALSE,
2022,22,SAI,Ferrari,35,3,90.169,18.233,38.767,33.169,NA,300,210,302,2,HARD,18,FALSE,
2022,22,SAI,Ferrari,36,3,90.268,18.257,38.707,33.304,282,300,210,302,2,HARD,19,FALSE,
2022,22,SAI,Ferrari,37,3,90.469,18.317,38.779,33.373,283,299,209,302,2,HARD,20,FALSE,
2022,22,SAI,Ferrari,38,3,90.333,18.232,38.731,33.37,284,301,209,303,2,HARD,21,FALSE,
2022,22,SAI,Ferrari,39,3,92.309,18.196,38.869,35.244,NA,302,NA,303,2,HARD,22,FALSE,
2022,22,SAI,Ferrari,40,5,109.607,37.981,38.385,33.241,290,295,212,316,3,HARD,1,FALSE,
2022,22,SAI,Ferrari,41,5,89.537,18.246,38.427,32.864,278,295,213,298,3,HARD,2,FALSE,
2022,22,SAI,Ferrari,42,5,89.318,18.1,38.363,32.855,280,296,212,299,3,HARD,3,FALSE,
2022,22,SAI,Ferrari,43,5,89.247,18.092,38.408,32.747,NA,296,212,300,3,HARD,4,FALSE,
2022,22,SAI,Ferrari,44,5,89.098,18.088,38.375,32.635,282,298,212,300,3,HARD,5,FALSE,
2022,22,SAI,Ferrari,45,5,88.978,18.043,38.386,32.549,283,301,212,303,3,HARD,6,FALSE,
2022,22,SAI,Ferrari,46,5,89.133,18.037,38.33,32.766,284,300,213,302,3,HARD,7,FALSE,
2022,22,SAI,Ferrari,47,5,89.252,18.105,38.456,32.691,282,297,212,300,3,HARD,8,FALSE,
2022,22,SAI,Ferrari,48,5,89.102,18.011,38.316,32.775,284,301,212,303,3,HARD,9,FALSE,
2022,22,SAI,Ferrari,49,5,89.518,18.012,38.4,33.106,283,302,212,301,3,HARD,10,FALSE,
2022,22,SAI,Ferrari,50,5,88.879,18.068,38.058,32.753,289,300,213,324,3,HARD,11,FALSE,
2022,22,SAI,Ferrari,51,5,89.274,18.053,38.405,32.816,284,299,212,302,3,HARD,12,FALSE,
2022,22,SAI,Ferrari,52,5,89.291,18.026,38.378,32.887,NA,300,213,302,3,HARD,13,FALSE,
2022,22,SAI,Ferrari,53,5,89.368,18.069,38.448,32.851,NA,301,212,303,3,HARD,14,FALSE,
2022,22,SAI,Ferrari,54,5,89.919,17.981,38.411,33.527,286,305,210,308,3,HARD,15,FALSE,
2022,22,SAI,Ferrari,55,4,90.048,18.09,38.868,33.09,290,312,213,311,3,HARD,16,FALSE,
2022,22,SAI,Ferrari,56,4,89.595,18.018,38.537,33.04,284,298,213,300,3,HARD,17,FALSE,
2022,22,SAI,Ferrari,57,4,89.98,18.112,38.758,33.11,283,298,212,300,3,HARD,18,FALSE,
2022,22,SAI,Ferrari,58,4,89.906,18.133,38.537,33.236,285,300,212,302,3,HARD,19,FALSE,
2022,22,RUS,Mercedes,1,7,96.506,NA,39.674,34.306,283,297,211,305,1,MEDIUM,1,FALSE,
2022,22,RUS,Mercedes,2,7,91.786,18.404,39.308,34.074,277,269,210,284,1,MEDIUM,2,FALSE,
2022,22,RUS,Mercedes,3,7,91.189,18.369,38.533,34.287,279,285,208,294,1,MEDIUM,3,FALSE,
2022,22,RUS,Mercedes,4,7,91.243,18.395,38.438,34.41,281,285,210,303,1,MEDIUM,4,FALSE,
2022,22,RUS,Mercedes,5,6,90.631,18.369,38.235,34.027,283,282,209,313,1,MEDIUM,5,FALSE,
2022,22,RUS,Mercedes,6,6,91.229,18.346,38.222,34.661,284,309,208,305,1,MEDIUM,6,FALSE,
2022,22,RUS,Mercedes,7,6,91.524,18.378,38.726,34.42,276,285,210,297,1,MEDIUM,7,FALSE,
2022,22,RUS,Mercedes,8,6,91.483,18.321,38.719,34.443,280,301,211,290,1,MEDIUM,8,FALSE,
2022,22,RUS,Mercedes,9,5,90.768,18.395,38.625,33.748,285,300,208,318,1,MEDIUM,9,FALSE,
2022,22,RUS,Mercedes,10,5,91.421,18.445,39.22,33.756,273,290,209,285,1,MEDIUM,10,FALSE,
2022,22,RUS,Mercedes,11,5,91.371,18.474,39.206,33.691,275,284,208,286,1,MEDIUM,11,FALSE,
2022,22,RUS,Mercedes,12,5,91.719,18.494,39.356,33.869,274,291,209,292,1,MEDIUM,12,FALSE,
2022,22,RUS,Mercedes,13,5,91.531,18.52,39.22,33.791,275,292,211,292,1,MEDIUM,13,FALSE,
2022,22,RUS,Mercedes,14,5,92.115,18.522,39.416,34.177,271,286,209,287,1,MEDIUM,14,FALSE,
2022,22,RUS,Mercedes,15,5,93.785,18.607,39.568,35.61,272,300,NA,291,1,MEDIUM,15,FALSE,
2022,22,RUS,Mercedes,16,9,112.837,41.141,38.812,32.884,278,289,213,290,2,HARD,1,FALSE,
2022,22,RUS,Mercedes,17,9,89.864,18.183,38.51,33.171,274,292,210,299,2,HARD,2,FALSE,
2022,22,RUS,Mercedes,18,8,90.575,18.661,38.458,33.456,276,289,210,308,2,HARD,3,FALSE,
2022,22,RUS,Mercedes,19,6,90.853,18.415,38.967,33.471,279,293,211,295,2,HARD,4,FALSE,
2022,22,RUS,Mercedes,20,6,91.393,18.413,39.067,33.913,275,284,211,294,2,HARD,5,FALSE,
2022,22,RUS,Mercedes,21,5,90.937,18.641,38.833,33.463,284,294,210,302,2,HARD,6,FALSE,
2022,22,RUS,Mercedes,22,5,90.553,18.333,38.903,33.317,276,292,211,292,2,HARD,7,FALSE,
2022,22,RUS,Mercedes,23,5,90.663,18.361,39.009,33.293,274,286,211,290,2,HARD,8,FALSE,
2022,22,RUS,Mercedes,24,5,90.765,18.425,39.07,33.27,276,289,211,291,2,HARD,9,FALSE,
2022,22,RUS,Mercedes,25,5,90.665,18.364,38.898,33.403,NA,291,211,293,2,HARD,10,FALSE,
2022,22,RUS,Mercedes,26,5,90.4,18.339,38.932,33.129,NA,289,210,292,2,HARD,11,FALSE,
2022,22,RUS,Mercedes,27,5,90.195,18.251,38.883,33.061,281,291,210,294,2,HARD,12,FALSE,
2022,22,RUS,Mercedes,28,5,90.502,18.283,39.051,33.168,278,289,211,292,2,HARD,13,TRUE,TRACK LIMITS AT TURN 1 LAP 28 
2022,22,RUS,Mercedes,29,5,90.471,18.326,38.978,33.167,279,291,210,293,2,HARD,14,FALSE,
2022,22,RUS,Mercedes,30,5,90.386,18.229,38.941,33.216,278,291,211,293,2,HARD,15,FALSE,
2022,22,RUS,Mercedes,31,5,90.522,18.24,38.897,33.385,NA,292,205,294,2,HARD,16,FALSE,
2022,22,RUS,Mercedes,32,5,90.364,18.245,38.965,33.154,NA,291,211,294,2,HARD,17,FALSE,
2022,22,RUS,Mercedes,33,5,90.184,18.126,38.948,33.11,279,289,212,293,2,HARD,18,FALSE,
2022,22,RUS,Mercedes,34,4,90.388,18.196,39.088,33.104,277,291,211,293,2,HARD,19,FALSE,
2022,22,RUS,Mercedes,35,4,90.499,18.146,39.195,33.158,282,290,211,291,2,HARD,20,FALSE,
2022,22,RUS,Mercedes,36,4,90.368,18.154,39.078,33.136,276,291,212,293,2,HARD,21,FALSE,
2022,22,RUS,Mercedes,37,4,90.425,18.279,39.017,33.129,279,292,212,295,2,HARD,22,FALSE,
2022,22,RUS,Mercedes,38,4,90.395,18.2,39.053,33.142,277,291,211,292,2,HARD,23,FALSE,
2022,22,RUS,Mercedes,39,5,92.517,18.18,39.031,35.306,281,301,NA,297,2,HARD,24,FALSE,
2022,22,RUS,Mercedes,40,8,115.116,44.582,38.279,32.255,283,287,217,311,3,MEDIUM,1,FALSE,
2022,22,RUS,Mercedes,41,7,89.042,18.198,38.408,32.436,275,291,217,291,3,MEDIUM,2,FALSE,
2022,22,RUS,Mercedes,42,7,89.069,18.156,38.495,32.418,273,287,216,287,3,MEDIUM,3,FALSE,
2022,22,RUS,Mercedes,43,6,88.895,18.114,38.425,32.356,280,282,216,296,3,MEDIUM,4,FALSE,
2022,22,RUS,Mercedes,44,6,88.842,17.991,38.443,32.408,NA,281,216,297,3,MEDIUM,5,FALSE,
2022,22,RUS,Mercedes,45,6,88.847,18.066,38.428,32.353,281,285,215,299,3,MEDIUM,6,FALSE,
2022,22,RUS,Mercedes,46,6,88.919,17.906,38.564,32.449,283,281,216,294,3,MEDIUM,7,FALSE,
2022,22,RUS,Mercedes,47,6,88.872,17.925,38.548,32.399,NA,281,216,297,3,MEDIUM,8,FALSE,
2022,22,RUS,Mercedes,48,6,88.836,17.884,38.577,32.375,282,282,215,297,3,MEDIUM,9,FALSE,
2022,22,RUS,Mercedes,49,6,88.998,17.884,38.591,32.523,284,283,215,298,3,MEDIUM,10,FALSE,
2022,22,RUS,Mercedes,50,6,89.004,17.84,38.644,32.52,283,284,215,299,3,MEDIUM,11,FALSE,
2022,22,RUS,Mercedes,51,6,89.038,17.873,38.452,32.713,284,289,215,299,3,MEDIUM,12,FALSE,
2022,22,RUS,Mercedes,52,6,88.981,18.054,38.316,32.611,286,288,214,317,3,MEDIUM,13,FALSE,
2022,22,RUS,Mercedes,53,6,89.401,17.904,38.794,32.703,283,284,214,299,3,MEDIUM,14,FALSE,
2022,22,RUS,Mercedes,54,6,89.828,17.938,38.812,33.078,284,286,215,299,3,MEDIUM,15,FALSE,
2022,22,RUS,Mercedes,55,5,91.157,18.084,39.353,33.72,283,286,215,300,3,MEDIUM,16,FALSE,
2022,22,RUS,Mercedes,56,5,91.217,18.175,39.462,33.58,284,288,213,302,3,MEDIUM,17,FALSE,
2022,22,RUS,Mercedes,57,5,91.165,18.304,39.178,33.683,NA,287,214,300,3,MEDIUM,18,FALSE,
2022,22,RUS,Mercedes,58,5,91.553,18.422,39.219,33.912,282,294,209,300,3,MEDIUM,19,FALSE,
2022,22,NOR,McLaren,1,6,95.908,NA,39.131,34.56,284,275,211,300,1,MEDIUM,1,FALSE,
2022,22,NOR,McLaren,2,6,91.693,18.485,39.241,33.967,277,286,209,290,1,MEDIUM,2,FALSE,
2022,22,NOR,McLaren,3,6,91.188,18.442,38.61,34.136,272,296,209,303,1,MEDIUM,3,FALSE,
2022,22,NOR,McLaren,4,6,91.266,18.382,38.581,34.303,277,299,208,311,1,MEDIUM,4,FALSE,
2022,22,NOR,McLaren,5,7,92.208,18.468,39.037,34.703,NA,258,206,307,1,MEDIUM,5,TRUE,TRACK LIMITS AT TURN 1 LAP 5 
2022,22,NOR,McLaren,6,7,91.932,18.509,39.359,34.064,NA,289,207,288,1,MEDIUM,6,FALSE,
2022,22,NOR,McLaren,7,7,91.643,18.488,39.06,34.095,NA,297,206,298,1,MEDIUM,7,FALSE,
2022,22,NOR,McLaren,8,7,91.912,18.526,39.256,34.13,273,297,205,289,1,MEDIUM,8,FALSE,
2022,22,NOR,McLaren,9,7,92.178,18.542,39.455,34.181,275,294,206,293,1,MEDIUM,9,FALSE,
2022,22,NOR,McLaren,10,7,92.041,18.484,39.493,34.064,276,293,205,293,1,MEDIUM,10,FALSE,
2022,22,NOR,McLaren,11,7,92.319,18.454,39.602,34.263,277,290,206,291,1,MEDIUM,11,FALSE,
2022,22,NOR,McLaren,12,7,92.398,18.508,39.59,34.3,274,289,207,292,1,MEDIUM,12,FALSE,
2022,22,NOR,McLaren,13,7,92.514,18.544,39.592,34.378,276,292,204,294,1,MEDIUM,13,FALSE,
2022,22,NOR,McLaren,14,7,92.64,18.57,39.766,34.304,275,291,207,293,1,MEDIUM,14,FALSE,
2022,22,NOR,McLaren,15,7,94.516,18.576,39.783,36.157,276,291,NA,292,1,MEDIUM,15,FALSE,
2022,22,NOR,McLaren,16,12,112.106,39.234,39.402,33.47,285,289,211,290,2,HARD,1,FALSE,
2022,22,NOR,McLaren,17,11,90.832,18.45,38.468,33.914,280,290,210,314,2,HARD,2,FALSE,
2022,22,NOR,McLaren,18,10,90.532,18.626,38.514,33.392,277,292,209,313,2,HARD,3,FALSE,
2022,22,NOR,McLaren,19,10,90.95,18.307,39.026,33.617,NA,294,209,291,2,HARD,4,FALSE,
2022,22,NOR,McLaren,20,8,90.889,18.279,39.057,33.553,NA,290,211,293,2,HARD,5,FALSE,
2022,22,NOR,McLaren,21,8,90.741,18.282,39.061,33.398,NA,290,211,291,2,HARD,6,FALSE,
2022,22,NOR,McLaren,22,8,90.809,18.261,39.025,33.523,NA,291,209,292,2,HARD,7,FALSE,
2022,22,NOR,McLaren,23,8,90.925,18.31,39.061,33.554,276,294,209,293,2,HARD,8,FALSE,
2022,22,NOR,McLaren,24,7,90.733,18.359,38.721,33.653,277,289,210,316,2,HARD,9,FALSE,
2022,22,NOR,McLaren,25,7,90.92,18.268,39.135,33.517,275,287,208,291,2,HARD,10,FALSE,
2022,22,NOR,McLaren,26,7,91.115,18.309,39.376,33.43,277,290,209,292,2,HARD,11,FALSE,
2022,22,NOR,McLaren,27,7,90.93,18.361,39.209,33.36,279,290,209,293,2,HARD,12,FALSE,
2022,22,NOR,McLaren,28,7,91.065,18.289,39.322,33.454,275,286,207,290,2,HARD,13,FALSE,
2022,22,NOR,McLaren,29,7,91.228,18.3,39.298,33.63,277,292,207,292,2,HARD,14,FALSE,
2022,22,NOR,McLaren,30,7,91.109,18.278,39.356,33.475,276,291,208,291,2,HARD,15,FALSE,
2022,22,NOR,McLaren,31,7,91.216,18.24,39.472,33.504,278,291,208,290,2,HARD,16,FALSE,
2022,22,NOR,McLaren,32,7,91.144,18.248,39.348,33.548,NA,292,208,291,2,HARD,17,FALSE,
2022,22,NOR,McLaren,33,7,91.046,18.201,39.397,33.448,NA,289,208,290,2,HARD,18,FALSE,
2022,22,NOR,McLaren,34,7,91.088,18.292,39.321,33.475,NA,292,208,295,2,HARD,19,FALSE,
2022,22,NOR,McLaren,35,7,90.871,18.275,39.227,33.369,NA,292,208,291,2,HARD,20,FALSE,
2022,22,NOR,McLaren,36,7,91.309,18.249,39.487,33.573,277,293,208,292,2,HARD,21,FALSE,
2022,22,NOR,McLaren,37,7,90.821,18.211,39.238,33.372,279,294,209,293,2,HARD,22,FALSE,
2022,22,NOR,McLaren,38,7,91.146,18.314,39.465,33.367,276,291,207,291,2,HARD,23,FALSE,
2022,22,NOR,McLaren,39,7,91.223,18.296,39.312,33.615,278,292,208,291,2,HARD,24,FALSE,
2022,22,NOR,McLaren,40,6,91.502,18.243,39.148,34.111,277,298,206,282,2,HARD,25,FALSE,
2022,22,NOR,McLaren,41,6,91.066,18.325,39.289,33.452,279,293,208,294,2,HARD,26,FALSE,
2022,22,NOR,McLaren,42,6,93.097,18.291,39.251,35.555,277,293,NA,295,2,HARD,27,TRUE,TRACK LIMITS AT TURN 1 LAP 42 
2022,22,NOR,McLaren,43,7,109.507,38.057,38.743,32.707,283,289,214,289,3,MEDIUM,1,FALSE,
2022,22,NOR,McLaren,44,7,88.391,17.916,38.308,32.167,277,291,215,291,3,MEDIUM,2,FALSE,
2022,22,NOR,McLaren,45,7,88.688,17.9,38.51,32.278,NA,287,214,284,3,MEDIUM,3,FALSE,
2022,22,NOR,McLaren,46,7,88.791,17.788,38.48,32.523,279,290,213,290,3,MEDIUM,4,FALSE,
2022,22,NOR,McLaren,47,7,88.478,17.854,38.286,32.338,281,308,213,294,3,MEDIUM,5,FALSE,
2022,22,NOR,McLaren,48,7,89.221,17.879,38.659,32.683,277,287,212,289,3,MEDIUM,6,FALSE,
2022,22,NOR,McLaren,49,7,88.956,17.909,38.546,32.501,279,290,213,290,3,MEDIUM,7,FALSE,
2022,22,NOR,McLaren,50,7,89.495,17.907,38.837,32.751,280,289,212,291,3,MEDIUM,8,FALSE,
2022,22,NOR,McLaren,51,7,89.496,17.96,38.721,32.815,279,291,213,291,3,MEDIUM,9,FALSE,
2022,22,NOR,McLaren,52,7,89.785,17.886,38.902,32.997,280,290,212,290,3,MEDIUM,10,FALSE,
2022,22,NOR,McLaren,53,7,90.164,18.018,38.95,33.196,279,290,211,291,3,MEDIUM,11,FALSE,
2022,22,NOR,McLaren,54,7,90.631,18.115,39.168,33.348,280,292,213,293,3,MEDIUM,12,FALSE,
2022,22,NOR,McLaren,55,6,90.825,18.117,39.164,33.544,NA,292,211,291,3,MEDIUM,13,FALSE,
2022,22,NOR,McLaren,56,6,90.931,18.15,39.271,33.51,278,290,212,290,3,MEDIUM,14,FALSE,
2022,22,NOR,McLaren,57,6,90.884,18.221,39.229,33.434,NA,295,213,298,3,MEDIUM,15,FALSE,
2022,22,NOR,McLaren,58,6,91.136,18.185,39.292,33.659,279,301,211,303,3,MEDIUM,16,FALSE,
2022,22,OCO,Alpine,1,8,96.964,NA,39.109,34.774,280,307,211,311,1,MEDIUM,1,FALSE,
2022,22,OCO,Alpine,2,8,92.136,18.546,39.296,34.294,281,293,211,298,1,MEDIUM,2,FALSE,
2022,22,OCO,Alpine,3,8,91.385,18.451,38.497,34.437,276,310,209,317,1,MEDIUM,3,FALSE,
2022,22,OCO,Alpine,4,8,91.427,18.458,38.908,34.061,279,296,209,301,1,MEDIUM,4,FALSE,
2022,22,OCO,Alpine,5,8,91.722,18.462,39.149,34.111,277,296,207,298,1,MEDIUM,5,FALSE,
2022,22,OCO,Alpine,6,8,91.982,18.743,39.237,34.002,NA,294,209,297,1,MEDIUM,6,FALSE,
2022,22,OCO,Alpine,7,8,91.762,18.442,39.255,34.065,279,303,209,297,1,MEDIUM,7,FALSE,
2022,22,OCO,Alpine,8,8,92.711,18.707,39.262,34.742,277,295,208,297,1,MEDIUM,8,FALSE,
2022,22,OCO,Alpine,9,8,92.592,18.534,39.638,34.42,NA,289,207,293,1,MEDIUM,9,FALSE,
2022,22,OCO,Alpine,10,8,92.577,18.622,39.597,34.358,NA,301,209,293,1,MEDIUM,10,FALSE,
2022,22,OCO,Alpine,11,8,92.393,18.598,39.501,34.294,NA,288,207,294,1,MEDIUM,11,FALSE,
2022,22,OCO,Alpine,12,8,92.745,18.565,39.518,34.662,NA,300,208,292,1,MEDIUM,12,FALSE,
2022,22,OCO,Alpine,13,8,92.751,18.594,39.607,34.55,NA,288,209,292,1,MEDIUM,13,FALSE,
2022,22,OCO,Alpine,14,10,94.944,18.638,39.552,36.754,278,287,NA,292,1,MEDIUM,14,FALSE,
2022,22,OCO,Alpine,15,14,111.54,38.671,39.31,33.559,280,285,214,308,2,HARD,1,FALSE,
2022,22,OCO,Alpine,16,13,91.46,18.397,39.237,33.826,277,286,212,291,2,HARD,2,FALSE,
2022,22,OCO,Alpine,17,13,91.134,18.397,39.113,33.624,278,289,211,292,2,HARD,3,FALSE,
2022,22,OCO,Alpine,18,13,91.516,18.469,38.995,34.052,NA,290,210,297,2,HARD,4,FALSE,
2022,22,OCO,Alpine,19,11,90.835,18.566,38.464,33.805,277,320,211,334,2,HARD,5,FALSE,
2022,22,OCO,Alpine,20,9,91.355,18.477,39.1,33.778,278,287,211,293,2,HARD,6,FALSE,
2022,22,OCO,Alpine,21,9,91.117,18.374,39.064,33.679,279,289,212,292,2,HARD,7,FALSE,
2022,22,OCO,Alpine,22,9,90.999,18.288,38.963,33.748,280,289,211,294,2,HARD,8,FALSE,
2022,22,OCO,Alpine,23,9,90.933,18.324,39.078,33.531,NA,289,211,293,2,HARD,9,FALSE,
